Kickoff Time,Name,Position,Position Index,Team,Was Home,Assists,Bonus,Bps,Clean Sheets,Creativity,Element,F1,Fixture,Goals Conceded,Goals Scored,GW,Ict Index,Influence,Minutes,Opponent Team,Own Goals,Penalties Missed,Penalties Saved,Red Cards,Round,Saves,Selected,Team A Score,Team H Score,Threat,Total Points,Transfers Balance,Transfers In,Transfers Out,Value,X P,Yellow Cards
9/14/2020 7:15:00 PM,Fikayo Tomori,DEF,2,Chelsea,False,0,0,0,0,0,121,129,7,0,0,1,0,0,0,3,0,0,0,0,1,0,21251,3,1,0,0,0,0,0,50,3.1,0
9/13/2020 1:00:00 PM,Filip Benkovic,DEF,2,Leicester,False,0,0,0,0,0,237,130,5,0,0,1,0,0,0,18,0,0,0,0,1,0,6080,3,0,0,0,0,0,0,45,0,0
9/12/2020 7:00:00 PM,Florian Lejeune,DEF,2,Newcastle,False,0,0,0,0,0,327,131,6,0,0,1,0,0,0,19,0,0,0,0,1,0,3104,2,0,0,0,0,0,0,45,0,0
9/14/2020 7:15:00 PM,Florin Andone,FWD,4,Brighton,True,0,0,0,0,0,64,132,7,0,0,1,0,0,0,5,0,0,0,0,1,0,22063,3,1,0,0,0,0,0,50,0,0
9/12/2020 4:30:00 PM,Francisco Casilla Cortés,GK,1,Leeds,False,0,0,0,0,0,194,133,3,0,0,1,0,0,0,11,0,0,0,0,1,0,149614,3,4,0,0,0,0,0,45,0.3,0
9/12/2020 2:00:00 PM,Fraser Forster,GK,1,Southampton,False,0,0,0,0,0,523,134,1,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40,1,0
9/12/2020 11:30:00 AM,Gabriel Teodoro Martinelli Silva,MID,3,Arsenal,False,0,0,0,0,0,26,135,2,0,0,1,0,0,0,8,0,0,0,0,1,0,2608,3,0,0,0,0,0,0,50,0,0
9/12/2020 11:30:00 AM,Gabriel Magalhães,DEF,2,Arsenal,False,0,3,37,1,0.3,494,136,2,0,1,1,8.5,51.8,90,8,0,0,0,0,1,0,85593,3,0,33,15,0,0,0,50,3.1,0
9/12/2020 2:00:00 PM,Gary Cahill,DEF,2,Crystal Palace,True,0,0,0,0,0,125,137,1,0,0,1,0,0,0,16,0,0,0,0,1,0,5946,0,1,0,0,0,0,0,45,0,0
9/13/2020 3:30:00 PM,Gedson Carvalho Fernandes,MID,3,Spurs,True,0,0,0,0,0,401,138,4,0,0,1,0,0,0,7,0,0,0,0,1,0,6161,1,0,0,0,0,0,0,50,1.9,0
9/14/2020 5:00:00 PM,George Baldock,DEF,2,Sheffield Utd,True,0,0,13,0,15.7,351,139,8,2,0,1,4.3,1.6,90,20,0,0,0,0,1,0,304826,2,0,26,1,0,0,0,55,2.5,0
9/12/2020 4:30:00 PM,Georginio Wijnaldum,MID,3,Liverpool,True,0,0,9,0,23,243,140,3,3,0,1,7.4,15.8,90,10,0,0,0,0,1,0,120632,3,4,35,2,0,0,0,55,3.3,0
9/13/2020 3:30:00 PM,Giovani Lo Celso,MID,3,Spurs,True,0,0,0,0,0,403,141,4,0,0,1,0,0,0,7,0,0,0,0,1,0,55175,1,0,0,0,0,0,0,70,2.2,0
9/14/2020 7:15:00 PM,Glenn Murray,FWD,4,Brighton,True,0,0,0,0,0,53,142,7,0,0,1,0,0,0,5,0,0,0,0,1,0,17313,3,1,0,0,0,0,0,50,0,0
9/13/2020 1:00:00 PM,Grady Diangana,MID,3,West Brom,True,0,0,3,0,12.8,446,143,5,3,0,1,2.7,4.8,90,9,0,0,0,0,1,0,37744,3,0,9,2,0,0,0,55,0.8,0
9/12/2020 11:30:00 AM,Granit Xhaka,MID,3,Arsenal,False,0,0,11,1,17.2,9,144,2,0,0,1,4.5,6.8,77,8,0,0,0,0,1,0,42909,3,0,21,3,0,0,0,55,2.8,0
9/13/2020 3:30:00 PM,Gylfi Sigurdsson,MID,3,Everton,False,0,0,3,0,0.3,150,145,4,0,0,1,0.3,2.4,22,17,0,0,0,0,1,0,99837,1,0,0,1,0,0,0,70,1.9,0
9/14/2020 7:15:00 PM,Hakim Ziyech,MID,3,Chelsea,False,0,0,0,0,0,114,146,7,0,0,1,0,0,0,3,0,0,0,0,1,0,139604,3,1,0,0,0,0,0,80,0,0
9/13/2020 1:00:00 PM,Hal Robson-Kanu,FWD,4,West Brom,True,0,0,3,0,0.1,408,147,5,2,0,1,0.3,2,30,9,0,0,0,0,1,0,24892,3,0,1,1,0,0,0,55,0.5,0
9/13/2020 1:00:00 PM,Hamza Choudhury,MID,3,Leicester,False,0,0,0,0,0,234,148,5,0,0,1,0,0,0,18,0,0,0,0,1,0,5293,3,0,0,0,0,0,0,50,2.4,0
9/12/2020 11:30:00 AM,Harrison Reed,MID,3,Fulham,True,0,0,14,0,4.5,373,149,2,3,0,1,1.7,12.6,90,1,0,0,0,0,1,0,64140,3,0,0,2,0,0,0,45,0,0
9/13/2020 3:30:00 PM,Harry Kane,FWD,4,Spurs,True,0,0,7,0,22.5,388,150,4,1,0,1,5.2,8,90,7,0,0,0,0,1,0,894557,1,0,21,2,0,0,0,105,4.5,0
9/12/2020 4:30:00 PM,Harry Wilson,MID,3,Liverpool,True,0,0,0,0,0,257,151,3,0,0,1,0,0,0,10,0,0,0,0,1,0,6549,3,4,0,0,0,0,0,55,3.3,0
9/13/2020 3:30:00 PM,Harry Winks,MID,3,Spurs,True,0,0,8,0,2.3,397,152,4,1,0,1,0.4,2,59,7,0,0,0,0,1,0,10287,1,0,0,1,0,0,0,55,2.3,0
9/13/2020 1:00:00 PM,Harvey Barnes,MID,3,Leicester,False,0,0,8,1,18.3,235,153,5,0,0,1,10.2,18,90,18,0,0,0,0,1,0,251556,3,0,66,3,0,0,0,70,3.4,0
9/12/2020 4:30:00 PM,Harvey Elliott,MID,3,Liverpool,True,0,0,0,0,0,265,154,3,0,0,1,0,0,0,10,0,0,0,0,1,0,10271,3,4,0,0,0,0,0,45,2.5,0
9/13/2020 3:30:00 PM,Heung-Min Son,MID,3,Spurs,True,0,0,10,0,46.8,390,155,4,1,0,1,9.6,14,90,7,0,0,0,0,1,0,1724987,1,0,35,2,0,0,0,90,3.5,0
9/13/2020 3:30:00 PM,Hugo Lloris,GK,1,Spurs,True,0,0,15,0,0,383,156,4,1,0,1,2,20,90,7,0,0,0,0,1,3,296409,1,0,0,3,0,0,0,55,3.8,0
9/12/2020 11:30:00 AM,Héctor Bellerín,DEF,2,Arsenal,False,0,0,23,1,26.4,11,157,2,0,0,1,4,9.8,90,8,0,0,0,0,1,0,240975,3,0,4,5,0,0,0,50,3.1,1
9/12/2020 4:30:00 PM,Hélder Wander Sousa de Azevedo e Costa,MID,3,Leeds,False,1,0,18,0,14.9,205,158,3,4,0,1,4.7,25.6,90,11,0,0,0,0,1,0,18135,3,4,6,5,0,0,0,55,0.3,0
9/12/2020 4:30:00 PM,Ian Carlo Poveda-Ocampo,MID,3,Leeds,False,0,0,0,0,0,209,159,3,0,0,1,0,0,0,11,0,0,0,0,1,0,20257,3,4,0,0,0,0,0,45,-0.5,0
9/12/2020 4:30:00 PM,Illan Meslier,GK,1,Leeds,False,0,0,20,0,0,213,160,3,4,0,1,1.8,17.8,90,11,0,0,0,0,1,3,55373,3,4,0,1,0,0,0,45,0.3,0
9/12/2020 7:00:00 PM,Isaac Hayden,MID,3,Newcastle,False,0,0,12,1,2,336,161,6,0,0,1,1.5,12.8,90,19,0,0,0,0,1,0,5941,2,0,0,2,0,0,0,50,1.4,1
9/12/2020 7:00:00 PM,Issa Diop,DEF,2,West Ham,True,0,0,15,0,0.9,451,162,6,2,0,1,2.6,24.6,90,14,0,0,0,0,1,0,101787,2,0,0,1,0,0,0,45,1.6,0
9/12/2020 11:30:00 AM,Ivan Ricardo Neves Abreu Cavaleiro,MID,3,Fulham,True,0,0,10,0,26.4,187,163,2,3,0,1,3.4,7.4,90,1,0,0,0,0,1,0,7285,3,0,0,2,0,0,0,55,0.8,0
9/12/2020 4:30:00 PM,Jack Harrison,MID,3,Leeds,False,0,0,23,0,6.5,203,164,3,4,1,1,6.9,43.6,90,11,0,0,0,0,1,0,30491,3,4,19,7,0,0,0,55,0.3,0
9/14/2020 5:00:00 PM,Jack O'Connell,DEF,2,Sheffield Utd,True,0,0,8,0,2.3,354,165,8,2,0,1,2.2,19.2,90,20,0,0,0,0,1,0,46550,2,0,0,1,0,0,0,50,2.1,0
9/14/2020 5:00:00 PM,Jack Robinson,DEF,2,Sheffield Utd,True,0,0,0,0,0,352,166,8,0,0,1,0,0,0,20,0,0,0,0,1,0,11802,2,0,0,0,0,0,0,45,1.6,0
9/12/2020 2:00:00 PM,Jack Stephens,DEF,2,Southampton,False,0,0,12,0,1.1,367,167,1,1,0,1,3.7,18.4,90,6,0,0,0,0,1,0,30741,0,1,17,2,0,0,0,50,2.1,0
9/12/2020 7:00:00 PM,Jack Wilshere,MID,3,West Ham,True,0,0,0,0,0,434,168,6,0,0,1,0,0,0,14,0,0,0,0,1,0,10257,2,0,0,0,0,0,0,50,1.4,0
9/12/2020 7:00:00 PM,Jacob Murphy,MID,3,Newcastle,False,0,0,0,0,0,497,169,6,0,0,1,0,0,0,19,0,0,0,0,1,0,2064,2,0,0,0,0,0,0,50,1.4,0
9/12/2020 2:00:00 PM,Jairo Riedewald,MID,3,Crystal Palace,True,0,0,0,0,0,144,170,1,0,0,1,0,0,0,16,0,0,0,0,1,0,11161,0,1,0,0,0,0,0,45,1,0
9/13/2020 1:00:00 PM,Jake Livermore,MID,3,West Brom,True,0,0,11,0,11.3,409,171,5,3,0,1,2,8.8,90,9,0,0,0,0,1,0,10809,3,0,0,2,0,0,0,50,0.4,0
9/12/2020 2:00:00 PM,Jake Vokins,DEF,2,Southampton,False,0,0,0,0,0,380,172,1,0,0,1,0,0,0,6,0,0,0,0,1,0,84869,0,1,0,0,0,0,0,40,1,0
9/12/2020 7:00:00 PM,Jamaal Lascelles,DEF,2,Newcastle,False,0,0,21,1,0.3,328,173,6,0,0,1,2.2,21.8,90,19,0,0,0,0,1,0,219489,2,0,0,6,0,0,0,45,1.6,0
9/12/2020 7:00:00 PM,Jamal Lewis,DEF,2,Newcastle,False,0,1,31,1,39.8,513,174,6,0,0,1,5.9,19.4,90,19,0,0,0,0,1,0,76806,2,0,0,7,0,0,0,45,1.6,0
9/13/2020 1:00:00 PM,James Justin,DEF,2,Leicester,False,1,1,32,1,13,239,175,5,0,0,1,3.5,20,90,18,0,0,0,0,1,0,681843,3,0,2,9,0,0,0,45,2.6,1
9/13/2020 1:00:00 PM,James Maddison,MID,3,Leicester,False,0,0,4,0,12.3,231,176,5,0,0,1,1.5,2.8,15,18,0,0,0,0,1,0,81625,3,0,0,1,0,0,0,70,1.7,0
9/12/2020 2:00:00 PM,James McArthur,MID,3,Crystal Palace,True,0,0,14,1,10.4,130,177,1,0,0,1,2.8,11.2,90,16,0,0,0,0,1,0,12911,0,1,6,3,0,0,0,55,1.8,0
9/12/2020 2:00:00 PM,James McCarthy,MID,3,Crystal Palace,True,0,0,5,1,8.8,131,178,1,0,0,1,0.9,0,73,16,0,0,0,0,1,0,144113,0,1,0,2,0,0,0,45,1,1
9/12/2020 4:30:00 PM,James Milner,MID,3,Liverpool,True,0,0,0,0,0,241,179,3,0,0,1,0,0,0,10,0,0,0,0,1,0,12449,3,4,0,0,0,0,0,55,3.3,0
9/13/2020 3:30:00 PM,James Rodríguez,MID,3,Everton,False,0,0,16,1,58.6,508,180,4,0,0,1,9.9,17,90,17,0,0,0,0,1,0,471986,1,0,23,3,0,0,0,75,2.1,0
9/12/2020 2:00:00 PM,James Tomkins,DEF,2,Crystal Palace,True,0,0,0,0,0,129,181,1,0,0,1,0,0,0,16,0,0,0,0,1,0,538,0,1,0,0,0,0,0,45,0,0
9/12/2020 2:00:00 PM,James Ward-Prowse,MID,3,Southampton,False,0,0,15,0,17.4,370,182,1,1,0,1,2.8,6.6,90,6,0,0,0,0,1,0,280881,0,1,4,2,0,0,0,60,2.1,0
9/12/2020 4:30:00 PM,Jamie Shackleton,MID,3,Leeds,False,0,0,6,0,0.4,210,183,3,1,0,1,0.3,3,9,11,0,0,0,0,1,0,3045,3,4,0,1,0,0,0,50,-0.1,0
9/13/2020 1:00:00 PM,Jamie Vardy,FWD,4,Leicester,False,0,3,52,1,10.3,224,184,5,0,2,1,11.8,71.2,90,18,0,0,0,0,1,0,1036141,3,0,36,13,0,0,0,100,4.8,0
9/12/2020 2:00:00 PM,Jannik Vestergaard,DEF,2,Southampton,False,0,0,19,0,10.4,369,185,1,0,0,1,3.2,17.6,45,6,0,0,0,0,1,0,36388,0,1,4,1,0,0,0,45,1.6,0
9/12/2020 2:00:00 PM,Jan Bednarek,DEF,2,Southampton,False,0,0,11,0,1.3,376,186,1,1,0,1,1,8.8,45,6,0,0,0,0,1,0,196908,0,1,0,1,0,0,0,45,1.6,0
9/13/2020 3:30:00 PM,Japhet Tanganga,DEF,2,Spurs,True,0,0,0,0,0,402,187,4,0,0,1,0,0,0,7,0,0,0,0,1,0,8128,1,0,0,0,0,0,0,50,0,0
9/13/2020 3:30:00 PM,Jarrad Branthwaite,DEF,2,Everton,False,0,0,0,0,0,170,188,4,0,0,1,0,0,0,17,0,0,0,0,1,0,252603,1,0,0,0,0,0,0,40,0.5,0
9/12/2020 7:00:00 PM,Jarrod Bowen,MID,3,West Ham,True,0,0,5,0,2.6,445,189,6,2,0,1,1.6,1.8,88,14,0,0,0,0,1,0,94805,2,0,12,2,0,0,0,65,2.2,0
9/14/2020 7:15:00 PM,Jason Steele,GK,1,Brighton,True,0,0,0,0,0,528,190,7,0,0,1,0,0,0,5,0,0,0,0,1,0,0,3,1,0,0,0,0,0,40,0,0
9/12/2020 7:00:00 PM,Javier Manquillo,DEF,2,Newcastle,False,0,0,27,1,19.7,332,191,6,0,0,1,4.4,22.4,90,19,0,0,0,0,1,0,21964,2,0,2,5,0,0,0,45,1.6,1
9/12/2020 4:30:00 PM,Jay-Roy Grot,MID,3,Leeds,False,0,0,0,0,0,207,192,3,0,0,1,0,0,0,11,0,0,0,0,1,0,2425,3,4,0,0,0,0,0,50,-0.1,0
9/14/2020 5:00:00 PM,Jayden Bogle,DEF,2,Sheffield Utd,True,0,0,0,0,0,510,193,8,0,0,1,0,0,0,20,0,0,0,0,1,0,7325,2,0,0,0,0,0,0,45,1.6,0
9/12/2020 11:30:00 AM,Jean Michaël Seri,MID,3,Fulham,True,0,0,0,0,0,189,194,2,0,0,1,0,0,0,1,0,0,0,0,1,0,8146,3,0,0,0,0,0,0,50,0.4,0
9/13/2020 3:30:00 PM,Jean-Philippe Gbamin,MID,3,Everton,False,0,0,0,0,0,161,195,4,0,0,1,0,0,0,17,0,0,0,0,1,0,109,1,0,0,0,0,0,0,50,0,0
9/12/2020 2:00:00 PM,Jeffrey Schlupp,MID,3,Crystal Palace,True,0,0,3,1,0.1,142,196,1,0,0,1,0.1,1.2,80,16,0,0,0,0,1,0,5393,0,1,0,2,0,0,0,55,1.8,1
9/12/2020 7:00:00 PM,Jeff Hendrick,MID,3,Newcastle,False,1,3,41,1,13.4,485,197,6,0,1,1,10.3,67,90,19,0,0,0,0,1,0,6679,2,0,23,14,0,0,0,50,1.4,0
9/12/2020 7:00:00 PM,Joelinton Cássio Apolinário de Lira,FWD,4,Newcastle,False,0,0,4,0,11.2,340,198,6,0,0,1,2.6,7.2,15,19,0,0,0,0,1,0,26389,2,0,8,1,0,0,0,60,1.8,0
9/12/2020 4:30:00 PM,Joel Matip,DEF,2,Liverpool,True,0,0,2,0,0,246,199,3,0,0,1,0,0,1,10,0,0,0,0,1,0,30541,3,4,0,1,0,0,0,55,4,0
9/12/2020 2:00:00 PM,Joel Ward,DEF,2,Crystal Palace,True,0,0,22,1,0.7,134,200,1,0,0,1,1.4,13.2,90,16,0,0,0,0,1,0,105207,0,1,0,6,0,0,0,45,1.6,0
9/12/2020 11:30:00 AM,Joe Bryan,DEF,2,Fulham,True,0,0,12,0,4.3,182,201,2,3,0,1,1.5,10.6,90,1,0,0,0,0,1,0,60330,3,0,0,1,0,0,0,50,1.1,0
9/13/2020 3:30:00 PM,Joe Hart,GK,1,Spurs,True,0,0,0,0,0,482,202,4,0,0,1,0,0,0,7,0,0,0,0,1,0,55692,1,0,0,0,0,0,0,45,2.3,0
9/14/2020 5:00:00 PM,John Egan,DEF,2,Sheffield Utd,True,0,0,4,0,0.8,353,203,8,2,0,1,1.6,8.8,90,20,0,0,0,0,1,0,1006715,2,0,6,0,0,0,0,50,2.1,1
9/14/2020 5:00:00 PM,John Fleck,MID,3,Sheffield Utd,True,0,0,10,0,36,346,204,8,2,0,1,6,10.2,90,20,0,0,0,0,1,0,33140,2,0,14,2,0,0,0,60,2.1,0
9/14/2020 5:00:00 PM,John Lundstram,MID,3,Sheffield Utd,True,0,0,15,0,32.3,355,205,8,2,0,1,4.4,10,90,20,0,0,0,0,1,0,781245,2,0,2,2,0,0,0,55,1.8,0
9/14/2020 5:00:00 PM,John Ruddy,GK,1,Wolves,False,0,0,0,0,0,453,206,8,0,0,1,0,0,0,15,0,0,0,0,1,0,20303,2,0,0,0,0,0,0,45,1.8,0
9/13/2020 3:30:00 PM,Jonas Lössl,GK,1,Everton,False,0,0,0,0,0,151,207,4,0,0,1,0,0,0,17,0,0,0,0,1,0,9107,1,0,0,0,0,0,0,45,1.3,0
9/14/2020 5:00:00 PM,Jonathan Castro Otto,DEF,2,Wolves,False,0,0,0,0,0,462,208,8,0,0,1,0,0,0,15,0,0,0,0,1,0,2930,2,0,0,0,0,0,0,55,0,0
9/13/2020 1:00:00 PM,Jonathan Leko,MID,3,West Brom,True,0,0,0,0,0,420,209,5,0,0,1,0,0,0,9,0,0,0,0,1,0,3893,3,0,0,0,0,0,0,45,0,0
9/13/2020 3:30:00 PM,Jonjoe Kenny,DEF,2,Everton,False,0,0,0,0,0,160,210,4,0,0,1,0,0,0,17,0,0,0,0,1,0,12770,1,0,0,0,0,0,0,45,1.1,0
9/12/2020 7:00:00 PM,Jonjo Shelvey,MID,3,Newcastle,False,0,0,12,1,44.6,321,211,6,0,0,1,8.1,14.4,90,19,0,0,0,0,1,0,20721,2,0,22,3,0,0,0,55,1.4,0
9/13/2020 1:00:00 PM,Jonny Evans,DEF,2,Leicester,False,0,0,0,0,0,219,212,5,0,0,1,0,0,0,18,0,0,0,0,1,0,7125,3,0,0,0,0,0,0,55,0,0
9/12/2020 2:00:00 PM,Jordan Ayew,FWD,4,Crystal Palace,True,0,0,-7,1,0.8,140,213,1,0,0,1,2.9,9.2,90,16,0,0,0,0,1,0,403544,0,1,19,2,0,0,0,60,1.8,0
9/12/2020 4:30:00 PM,Jordan Henderson,MID,3,Liverpool,True,0,0,19,0,2,244,214,3,2,0,1,2.3,14,65,10,0,0,0,0,1,0,180668,3,4,7,2,0,0,0,55,2.5,0
9/12/2020 7:00:00 PM,Jordan Hugill,FWD,4,West Ham,True,0,0,0,0,0,444,215,6,0,0,1,0,0,0,14,0,0,0,0,1,0,544,2,0,0,0,0,0,0,55,0,0
9/13/2020 3:30:00 PM,Jordan Pickford,GK,1,Everton,False,0,1,32,1,0,157,216,4,0,0,1,3.9,38.6,90,17,0,0,0,0,1,5,270083,1,0,0,8,0,0,0,50,2,0
9/12/2020 4:30:00 PM,Jordan Stevens,MID,3,Leeds,False,0,0,0,0,0,212,217,3,0,0,1,0,0,0,11,0,0,0,0,1,0,91194,3,4,0,0,0,0,0,45,-0.5,0
9/14/2020 7:15:00 PM,Jorge Luiz Frello Filho,MID,3,Chelsea,False,1,2,43,0,23.2,105,218,7,1,1,1,10.1,60.8,84,3,0,0,0,0,1,0,104796,3,1,17,12,0,0,0,50,2.4,0
9/12/2020 4:30:00 PM,Joseph Gomez,DEF,2,Liverpool,True,0,0,13,0,1,260,219,3,3,0,1,2,19.2,90,10,0,0,0,0,1,0,292725,3,4,0,1,0,0,0,55,4,0
9/12/2020 11:30:00 AM,Joseph Willock,MID,3,Arsenal,False,0,0,0,0,0,20,220,2,0,0,1,0,0,0,8,0,0,0,0,1,0,7504,3,0,0,0,0,0,0,50,2.4,0
9/12/2020 11:30:00 AM,Josh Onomah,MID,3,Fulham,True,0,0,3,0,3.1,188,221,2,3,0,1,1.1,8.2,74,1,0,0,0,0,1,0,11895,3,0,0,2,0,0,0,50,0.4,0
9/12/2020 2:00:00 PM,Josh Sims,MID,3,Southampton,False,0,0,0,0,0,374,222,1,0,0,1,0,0,0,6,0,0,0,0,1,0,11700,0,1,0,0,0,0,0,45,1,0
9/14/2020 7:15:00 PM,José Izquierdo,MID,3,Brighton,True,0,0,0,0,0,72,223,7,0,0,1,0,0,0,5,0,0,0,0,1,0,133,3,1,0,0,0,0,0,55,0,0
9/14/2020 5:00:00 PM,João Filipe Iria Santos Moutinho,MID,3,Wolves,False,0,0,16,1,49.1,454,224,8,0,0,1,6.7,17.4,85,15,0,0,0,0,1,0,202859,2,0,0,3,0,0,0,55,1.8,0
9/13/2020 3:30:00 PM,João Virgínia,GK,1,Everton,False,0,0,0,0,0,167,225,4,0,0,1,0,0,0,17,0,0,0,0,1,0,5051,1,0,0,0,0,0,0,45,1.3,0
9/14/2020 7:15:00 PM,Joël Veltman,DEF,2,Brighton,True,0,0,0,0,0,67,226,7,0,0,1,0,0,0,5,0,0,0,0,1,0,22681,3,1,0,0,0,0,0,45,0.6,0
9/13/2020 3:30:00 PM,Juan Foyth,DEF,2,Spurs,True,0,0,0,0,0,406,227,4,0,0,1,0,0,0,7,0,0,0,0,1,0,9137,1,0,0,0,0,0,0,45,2.1,0
9/14/2020 7:15:00 PM,Kai Havertz,MID,3,Chelsea,False,0,0,8,0,14.8,500,228,7,1,0,1,2.3,8.4,79,3,0,0,0,0,1,0,755977,3,1,0,2,0,0,0,85,3.9,0
9/12/2020 4:30:00 PM,Kalvin Phillips,MID,3,Leeds,False,1,0,24,0,24.6,204,229,3,4,0,1,6.2,36.4,90,11,0,0,0,0,1,0,138291,3,4,1,5,0,0,0,50,-0.1,0
9/13/2020 1:00:00 PM,Kamil Grosicki,MID,3,West Brom,True,0,0,0,0,0,410,230,5,0,0,1,0,0,0,9,0,0,0,0,1,0,7531,3,0,0,0,0,0,0,55,0.8,0
9/12/2020 4:30:00 PM,Kamil Miazek,GK,1,Leeds,False,0,0,0,0,0,208,231,3,0,0,1,0,0,0,11,0,0,0,0,1,0,137480,3,4,0,0,0,0,0,40,-0.5,0
9/12/2020 7:00:00 PM,Karl Darlow,GK,1,Newcastle,False,0,0,26,1,0,325,232,6,0,0,1,2.7,27,90,19,0,0,0,0,1,3,13715,2,0,0,7,0,0,0,50,2.5,0
9/13/2020 1:00:00 PM,Kasper Schmeichel,GK,1,Leicester,False,0,0,21,1,0,217,233,5,0,0,1,1.2,12.2,90,18,0,0,0,0,1,1,828679,3,0,0,6,0,0,0,55,4.3,0
9/13/2020 1:00:00 PM,Kelechi Iheanacho,FWD,4,Leicester,False,0,0,0,0,0,233,234,5,0,0,1,0,0,0,18,0,0,0,0,1,0,41594,3,0,0,0,0,0,0,60,2.8,0
9/12/2020 7:00:00 PM,Kelland Watts,DEF,2,Newcastle,False,0,0,0,0,0,342,235,6,0,0,1,0,0,0,19,0,0,0,0,1,0,21423,2,0,0,0,0,0,0,40,0,0
9/13/2020 1:00:00 PM,Kenneth Zohore,FWD,4,West Brom,True,0,0,0,0,0,416,236,5,0,0,1,0,0,0,9,0,0,0,0,1,0,7467,3,0,0,0,0,0,0,50,0,0
9/12/2020 11:30:00 AM,Kenny Tete,DEF,2,Fulham,True,0,0,0,0,0,517,237,2,0,0,1,0,0,0,1,0,0,0,0,1,0,7610,3,0,0,0,0,0,0,45,0.6,0
9/14/2020 7:15:00 PM,Kepa Arrizabalaga,GK,1,Chelsea,False,0,0,12,0,0,112,238,7,1,0,1,1,10.4,90,3,0,0,0,0,1,2,132136,3,1,0,2,0,0,0,50,3.5,0
9/12/2020 11:30:00 AM,Kevin McDonald,MID,3,Fulham,True,0,0,0,0,0,172,239,2,0,0,1,0,0,0,1,0,0,0,0,1,0,5028,3,0,0,0,0,0,0,50,0.4,0
9/13/2020 1:00:00 PM,Kieran Gibbs,DEF,2,West Brom,True,0,0,12,0,1.7,407,240,5,3,0,1,0.8,6.4,90,9,0,0,0,0,1,0,48768,3,0,0,1,0,0,0,45,0.6,0
9/12/2020 11:30:00 AM,Kieran Tierney,DEF,2,Arsenal,False,0,0,25,1,2.5,17,241,2,0,0,1,1.7,12.8,90,8,0,0,0,0,1,0,686005,3,0,2,6,0,0,0,55,3.5,0
9/12/2020 4:30:00 PM,Konstantinos Tsimikas,DEF,2,Liverpool,True,0,0,0,0,0,242,242,3,0,0,1,0,0,0,10,0,0,0,0,1,0,3680,3,4,0,0,0,0,0,50,2.7,0
9/14/2020 7:15:00 PM,Kurt Zouma,DEF,2,Chelsea,False,0,0,25,0,0.2,110,243,7,1,1,1,6.9,51.8,90,3,0,0,0,0,1,0,53224,3,1,17,8,0,0,0,50,3.1,0
9/13/2020 1:00:00 PM,Kyle Bartley,DEF,2,West Brom,True,0,0,11,0,0.3,412,244,5,3,0,1,1.4,13.8,90,9,0,0,0,0,1,0,9197,3,0,0,1,0,0,0,45,0.6,0
9/13/2020 1:00:00 PM,Kyle Edwards,MID,3,West Brom,True,0,0,3,0,0.5,421,245,5,2,0,1,2.5,4.6,22,9,0,0,0,0,1,0,2162,3,0,20,1,0,0,0,50,0.4,0
9/12/2020 2:00:00 PM,Kyle Walker-Peters,DEF,2,Southampton,False,0,0,12,0,18.6,375,246,1,1,0,1,4.7,24,90,6,0,0,0,0,1,0,748080,0,1,4,1,0,0,0,45,1.6,1
9/14/2020 5:00:00 PM,Leander Dendoncker,MID,3,Wolves,False,0,0,11,1,15.4,464,247,8,0,0,1,3.6,16.4,90,15,0,0,0,0,1,0,145802,2,0,4,3,0,0,0,50,1.4,0
9/14/2020 7:15:00 PM,Leandro Trossard,MID,3,Brighton,True,0,1,28,0,27.6,69,248,7,3,1,1,7.9,40.8,90,5,0,0,0,0,1,0,24123,3,1,11,8,0,0,0,60,1.1,0
9/12/2020 4:30:00 PM,Leif Davis,DEF,2,Leeds,False,0,0,0,0,0,214,249,3,0,0,1,0,0,0,11,0,0,0,0,1,0,87393,3,4,0,0,0,0,0,40,-0.5,0
9/14/2020 5:00:00 PM,Leonardo Campana,FWD,4,Wolves,False,0,0,0,0,0,476,250,8,0,0,1,0,0,0,15,0,0,0,0,1,0,17621,2,0,0,0,0,0,0,50,1.3,0
9/14/2020 7:15:00 PM,Lewis Dunk,DEF,2,Brighton,True,0,0,16,0,1.2,62,251,7,3,0,1,2.9,20.4,90,5,0,0,0,0,1,0,531265,3,1,7,1,0,0,0,50,1.1,0
9/12/2020 4:30:00 PM,Liam Cooper,DEF,2,Leeds,False,0,0,0,0,0,195,252,3,0,0,1,0,0,0,11,0,0,0,0,1,0,51620,3,4,0,0,0,0,0,45,0.1,0
9/13/2020 3:30:00 PM,Lucas Digne,DEF,2,Everton,False,1,3,38,1,19.9,155,253,4,0,0,1,6.1,40.8,90,17,0,0,0,0,1,0,397204,1,0,0,12,0,0,0,60,2.4,0
9/13/2020 3:30:00 PM,Lucas Rodrigues Moura da Silva,MID,3,Spurs,True,0,0,-1,0,5.8,392,254,4,1,0,1,4.4,2.8,90,7,0,0,0,0,1,0,149187,1,0,35,2,0,0,0,70,2.9,0
9/12/2020 11:30:00 AM,Lucas Torreira,MID,3,Arsenal,False,0,0,0,0,0,19,255,2,0,0,1,0,0,0,8,0,0,0,0,1,0,15039,3,0,0,0,0,0,0,50,2.4,0
